"","name","case","taxonomy_id","taxonomy_lvl","kraken_assigned_reads","added_reads","new_est_reads","fraction_total_reads","group","sex","group_shuffle","name_rank","rank"
"25446","Streptomyces lividans","23.unmapped",1916,"S",85529,38072,123601,0.008645819,"malt","male","malt","Streptomyces lividans","species"
"25447","Streptomyces lividans","26.unmapped",1916,"S",19309,90694,110003,0.002604193,"control","fem","control","Actinobacteria","phylum"
"25448","Streptomyces lividans","26.unmapped",1916,"S",19309,90694,110003,0.002604193,"control","fem","control","Streptomycetaceae","family"
"25449","Streptomyces lividans","26.unmapped",1916,"S",19309,90694,110003,0.002604193,"control","fem","control","Bacteria","superkingdom"
"25450","Streptomyces lividans","26.unmapped",1916,"S",19309,90694,110003,0.002604193,"control","fem","control","Streptomyces","genus"
"25451","Streptomyces lividans","26.unmapped",1916,"S",19309,90694,110003,0.002604193,"control","fem","control","Streptomycetales","order"
"25452","Streptomyces lividans","26.unmapped",1916,"S",19309,90694,110003,0.002604193,"control","fem","control","Actinomycetia","class"
"25453","Streptomyces lividans","26.unmapped",1916,"S",19309,90694,110003,0.002604193,"control","fem","control","Terrabacteria group","clade"
"25454","Streptomyces lividans","26.unmapped",1916,"S",19309,90694,110003,0.002604193,"control","fem","control","cellular organisms","no rank"
"25455","Streptomyces lividans","26.unmapped",1916,"S",19309,90694,110003,0.002604193,"control","fem","control","Streptomyces lividans","species"
"25456","Streptomyces lividans","29.unmapped",1916,"S",123860,137844,261704,0.00520068,"malt","fem","malt","Actinobacteria","phylum"
"25457","Streptomyces lividans","29.unmapped",1916,"S",123860,137844,261704,0.00520068,"malt","fem","malt","Streptomycetaceae","family"
"25458","Streptomyces lividans","29.unmapped",1916,"S",123860,137844,261704,0.00520068,"malt","fem","malt","Bacteria","superkingdom"
"25459","Streptomyces lividans","29.unmapped",1916,"S",123860,137844,261704,0.00520068,"malt","fem","malt","Streptomyces","genus"
"25460","Streptomyces lividans","29.unmapped",1916,"S",123860,137844,261704,0.00520068,"malt","fem","malt","Streptomycetales","order"
"25461","Streptomyces lividans","29.unmapped",1916,"S",123860,137844,261704,0.00520068,"malt","fem","malt","Actinomycetia","class"
"25462","Streptomyces lividans","29.unmapped",1916,"S",123860,137844,261704,0.00520068,"malt","fem","malt","Terrabacteria group","clade"
"25463","Streptomyces lividans","29.unmapped",1916,"S",123860,137844,261704,0.00520068,"malt","fem","malt","cellular organisms","no rank"
"25464","Streptomyces lividans","29.unmapped",1916,"S",123860,137844,261704,0.00520068,"malt","fem","malt","Streptomyces lividans","species"
"25465","Streptomyces lividans","21.unmapped",1916,"S",13532,64827,78359,0.005674247,"malt","male","malt","Actinobacteria","phylum"
"25466","Streptomyces lividans","21.unmapped",1916,"S",13532,64827,78359,0.005674247,"malt","male","malt","Streptomycetaceae","family"
"25467","Streptomyces lividans","21.unmapped",1916,"S",13532,64827,78359,0.005674247,"malt","male","malt","Bacteria","superkingdom"
"25468","Streptomyces lividans","21.unmapped",1916,"S",13532,64827,78359,0.005674247,"malt","male","malt","Streptomyces","genus"
"25469","Streptomyces lividans","21.unmapped",1916,"S",13532,64827,78359,0.005674247,"malt","male","malt","Streptomycetales","order"
"25470","Streptomyces lividans","21.unmapped",1916,"S",13532,64827,78359,0.005674247,"malt","male","malt","Actinomycetia","class"
"25471","Streptomyces lividans","21.unmapped",1916,"S",13532,64827,78359,0.005674247,"malt","male","malt","Terrabacteria group","clade"
"25472","Streptomyces lividans","21.unmapped",1916,"S",13532,64827,78359,0.005674247,"malt","male","malt","cellular organisms","no rank"
"25473","Streptomyces lividans","21.unmapped",1916,"S",13532,64827,78359,0.005674247,"malt","male","malt","Streptomyces lividans","species"
"25474","Streptomyces lividans","18.unmapped",1916,"S",46369,99259,145628,0.002673559,"control","male","control","Actinobacteria","phylum"
"25475","Streptomyces lividans","18.unmapped",1916,"S",46369,99259,145628,0.002673559,"control","male","control","Streptomycetaceae","family"
"25476","Streptomyces lividans","18.unmapped",1916,"S",46369,99259,145628,0.002673559,"control","male","control","Bacteria","superkingdom"
"25477","Streptomyces lividans","18.unmapped",1916,"S",46369,99259,145628,0.002673559,"control","male","control","Streptomyces","genus"
"25478","Streptomyces lividans","18.unmapped",1916,"S",46369,99259,145628,0.002673559,"control","male","control","Streptomycetales","order"
"25479","Streptomyces lividans","18.unmapped",1916,"S",46369,99259,145628,0.002673559,"control","male","control","Actinomycetia","class"
"25480","Streptomyces lividans","18.unmapped",1916,"S",46369,99259,145628,0.002673559,"control","male","control","Terrabacteria group","clade"
"25481","Streptomyces lividans","18.unmapped",1916,"S",46369,99259,145628,0.002673559,"control","male","control","cellular organisms","no rank"
"25482","Streptomyces lividans","18.unmapped",1916,"S",46369,99259,145628,0.002673559,"control","male","control","Streptomyces lividans","species"
"25483","Streptomyces lividans","17.unmapped",1916,"S",70776,189516,260292,0.005467008,"control","male","malt","Actinobacteria","phylum"
"25484","Streptomyces lividans","17.unmapped",1916,"S",70776,189516,260292,0.005467008,"control","male","malt","Streptomycetaceae","family"
"25485","Streptomyces lividans","17.unmapped",1916,"S",70776,189516,260292,0.005467008,"control","male","malt","Bacteria","superkingdom"
"25486","Streptomyces lividans","17.unmapped",1916,"S",70776,189516,260292,0.005467008,"control","male","malt","Streptomyces","genus"
"25487","Streptomyces lividans","17.unmapped",1916,"S",70776,189516,260292,0.005467008,"control","male","malt","Streptomycetales","order"
"25488","Streptomyces lividans","17.unmapped",1916,"S",70776,189516,260292,0.005467008,"control","male","malt","Actinomycetia","class"
"25489","Streptomyces lividans","17.unmapped",1916,"S",70776,189516,260292,0.005467008,"control","male","malt","Terrabacteria group","clade"
"25490","Streptomyces lividans","17.unmapped",1916,"S",70776,189516,260292,0.005467008,"control","male","malt","cellular organisms","no rank"
"25491","Streptomyces lividans","17.unmapped",1916,"S",70776,189516,260292,0.005467008,"control","male","malt","Streptomyces lividans","species"
"25492","Sulfitobacter sp. AM1-D1","23.unmapped",1917485,"S",75,893,968,6.77e-05,"malt","male","malt","Alphaproteobacteria","class"
"25493","Sulfitobacter sp. AM1-D1","23.unmapped",1917485,"S",75,893,968,6.77e-05,"malt","male","malt","Bacteria","superkingdom"
"25494","Sulfitobacter sp. AM1-D1","23.unmapped",1917485,"S",75,893,968,6.77e-05,"malt","male","malt","Roseobacteraceae","family"
"25495","Sulfitobacter sp. AM1-D1","23.unmapped",1917485,"S",75,893,968,6.77e-05,"malt","male","malt","Rhodobacterales","order"
"25496","Sulfitobacter sp. AM1-D1","23.unmapped",1917485,"S",75,893,968,6.77e-05,"malt","male","malt","Sulfitobacter","genus"
"25497","Sulfitobacter sp. AM1-D1","23.unmapped",1917485,"S",75,893,968,6.77e-05,"malt","male","malt","Sulfitobacter alexandrii","species"
"25498","Sulfitobacter sp. AM1-D1","23.unmapped",1917485,"S",75,893,968,6.77e-05,"malt","male","malt","cellular organisms","no rank"
"25499","Sulfitobacter sp. AM1-D1","23.unmapped",1917485,"S",75,893,968,6.77e-05,"malt","male","malt","Proteobacteria","phylum"
"25500","Sulfuricurvum kujiense","19.unmapped",148813,"S",2167,87,2254,4.71e-05,"control","male","malt","Campylobacterales","order"
"25501","Sulfuricurvum kujiense","19.unmapped",148813,"S",2167,87,2254,4.71e-05,"control","male","malt","Sulfuricurvum","genus"
"25502","Sulfuricurvum kujiense","19.unmapped",148813,"S",2167,87,2254,4.71e-05,"control","male","malt","delta/epsilon subdivisions","subphylum"
"25503","Sulfuricurvum kujiense","19.unmapped",148813,"S",2167,87,2254,4.71e-05,"control","male","malt","Sulfuricurvum kujiense","species"
"25504","Sulfuricurvum kujiense","19.unmapped",148813,"S",2167,87,2254,4.71e-05,"control","male","malt","Proteobacteria","phylum"
"25505","Sulfuricurvum kujiense","19.unmapped",148813,"S",2167,87,2254,4.71e-05,"control","male","malt","cellular organisms","no rank"
"25506","Sulfuricurvum kujiense","19.unmapped",148813,"S",2167,87,2254,4.71e-05,"control","male","malt","Epsilonproteobacteria","class"
"25507","Sulfuricurvum kujiense","19.unmapped",148813,"S",2167,87,2254,4.71e-05,"control","male","malt","Thiovulaceae","family"
"25508","Sulfuricurvum kujiense","19.unmapped",148813,"S",2167,87,2254,4.71e-05,"control","male","malt","Bacteria","superkingdom"
"25509","Sulfuricurvum kujiense","18.unmapped",148813,"S",2262,108,2370,4.37e-05,"control","male","control","Campylobacterales","order"
"25510","Sulfuricurvum kujiense","18.unmapped",148813,"S",2262,108,2370,4.37e-05,"control","male","control","Sulfuricurvum","genus"
"25511","Sulfuricurvum kujiense","18.unmapped",148813,"S",2262,108,2370,4.37e-05,"control","male","control","delta/epsilon subdivisions","subphylum"
"25512","Sulfuricurvum kujiense","18.unmapped",148813,"S",2262,108,2370,4.37e-05,"control","male","control","Sulfuricurvum kujiense","species"
"25513","Sulfuricurvum kujiense","18.unmapped",148813,"S",2262,108,2370,4.37e-05,"control","male","control","Proteobacteria","phylum"
"25514","Sulfuricurvum kujiense","18.unmapped",148813,"S",2262,108,2370,4.37e-05,"control","male","control","cellular organisms","no rank"
"25515","Sulfuricurvum kujiense","18.unmapped",148813,"S",2262,108,2370,4.37e-05,"control","male","control","Epsilonproteobacteria","class"
"25516","Sulfuricurvum kujiense","18.unmapped",148813,"S",2262,108,2370,4.37e-05,"control","male","control","Thiovulaceae","family"
"25517","Sulfuricurvum kujiense","18.unmapped",148813,"S",2262,108,2370,4.37e-05,"control","male","control","Bacteria","superkingdom"
"25518","Sulfuricurvum kujiense","24.unmapped",148813,"S",2572,69,2641,5.22e-05,"control","fem","control","Campylobacterales","order"
"25519","Sulfuricurvum kujiense","24.unmapped",148813,"S",2572,69,2641,5.22e-05,"control","fem","control","Sulfuricurvum","genus"
"25520","Sulfuricurvum kujiense","24.unmapped",148813,"S",2572,69,2641,5.22e-05,"control","fem","control","delta/epsilon subdivisions","subphylum"
"25521","Sulfuricurvum kujiense","24.unmapped",148813,"S",2572,69,2641,5.22e-05,"control","fem","control","Sulfuricurvum kujiense","species"
"25522","Sulfuricurvum kujiense","24.unmapped",148813,"S",2572,69,2641,5.22e-05,"control","fem","control","Proteobacteria","phylum"
"25523","Sulfuricurvum kujiense","24.unmapped",148813,"S",2572,69,2641,5.22e-05,"control","fem","control","cellular organisms","no rank"
"25524","Sulfuricurvum kujiense","24.unmapped",148813,"S",2572,69,2641,5.22e-05,"control","fem","control","Epsilonproteobacteria","class"
"25525","Sulfuricurvum kujiense","24.unmapped",148813,"S",2572,69,2641,5.22e-05,"control","fem","control","Thiovulaceae","family"
"25526","Sulfuricurvum kujiense","24.unmapped",148813,"S",2572,69,2641,5.22e-05,"control","fem","control","Bacteria","superkingdom"
"25527","Sulfuricurvum kujiense","20.unmapped",148813,"S",1959,275,2234,4.88e-05,"control","male","control","Campylobacterales","order"
"25528","Sulfuricurvum kujiense","20.unmapped",148813,"S",1959,275,2234,4.88e-05,"control","male","control","Sulfuricurvum","genus"
"25529","Sulfuricurvum kujiense","20.unmapped",148813,"S",1959,275,2234,4.88e-05,"control","male","control","delta/epsilon subdivisions","subphylum"
"25530","Sulfuricurvum kujiense","20.unmapped",148813,"S",1959,275,2234,4.88e-05,"control","male","control","Sulfuricurvum kujiense","species"
"25531","Sulfuricurvum kujiense","20.unmapped",148813,"S",1959,275,2234,4.88e-05,"control","male","control","Proteobacteria","phylum"
"25532","Sulfuricurvum kujiense","20.unmapped",148813,"S",1959,275,2234,4.88e-05,"control","male","control","cellular organisms","no rank"
"25533","Sulfuricurvum kujiense","20.unmapped",148813,"S",1959,275,2234,4.88e-05,"control","male","control","Epsilonproteobacteria","class"
"25534","Sulfuricurvum kujiense","20.unmapped",148813,"S",1959,275,2234,4.88e-05,"control","male","control","Thiovulaceae","family"
"25535","Sulfuricurvum kujiense","20.unmapped",148813,"S",1959,275,2234,4.88e-05,"control","male","control","Bacteria","superkingdom"
"25536","Sulfuricurvum kujiense","28.unmapped",148813,"S",5244,152,5396,6.42e-05,"malt","fem","control","Campylobacterales","order"
"25537","Sulfuricurvum kujiense","28.unmapped",148813,"S",5244,152,5396,6.42e-05,"malt","fem","control","Sulfuricurvum","genus"
"25538","Sulfuricurvum kujiense","28.unmapped",148813,"S",5244,152,5396,6.42e-05,"malt","fem","control","delta/epsilon subdivisions","subphylum"
"25539","Sulfuricurvum kujiense","28.unmapped",148813,"S",5244,152,5396,6.42e-05,"malt","fem","control","Sulfuricurvum kujiense","species"
"25540","Sulfuricurvum kujiense","28.unmapped",148813,"S",5244,152,5396,6.42e-05,"malt","fem","control","Proteobacteria","phylum"
"25541","Sulfuricurvum kujiense","28.unmapped",148813,"S",5244,152,5396,6.42e-05,"malt","fem","control","cellular organisms","no rank"
"25542","Sulfuricurvum kujiense","28.unmapped",148813,"S",5244,152,5396,6.42e-05,"malt","fem","control","Epsilonproteobacteria","class"
"25543","Sulfuricurvum kujiense","28.unmapped",148813,"S",5244,152,5396,6.42e-05,"malt","fem","control","Thiovulaceae","family"
"25544","Sulfuricurvum kujiense","28.unmapped",148813,"S",5244,152,5396,6.42e-05,"malt","fem","control","Bacteria","superkingdom"
"25545","Sulfuricurvum kujiense","26.unmapped",148813,"S",3365,92,3457,8.22e-05,"control","fem","control","Campylobacterales","order"
"25546","Sulfuricurvum kujiense","26.unmapped",148813,"S",3365,92,3457,8.22e-05,"control","fem","control","Sulfuricurvum","genus"
"25547","Sulfuricurvum kujiense","26.unmapped",148813,"S",3365,92,3457,8.22e-05,"control","fem","control","delta/epsilon subdivisions","subphylum"
"25548","Sulfuricurvum kujiense","26.unmapped",148813,"S",3365,92,3457,8.22e-05,"control","fem","control","Sulfuricurvum kujiense","species"
"25549","Sulfuricurvum kujiense","26.unmapped",148813,"S",3365,92,3457,8.22e-05,"control","fem","control","Proteobacteria","phylum"
"25550","Sulfuricurvum kujiense","26.unmapped",148813,"S",3365,92,3457,8.22e-05,"control","fem","control","cellular organisms","no rank"
"25551","Sulfuricurvum kujiense","26.unmapped",148813,"S",3365,92,3457,8.22e-05,"control","fem","control","Epsilonproteobacteria","class"
"25552","Sulfuricurvum kujiense","26.unmapped",148813,"S",3365,92,3457,8.22e-05,"control","fem","control","Thiovulaceae","family"
"25553","Sulfuricurvum kujiense","26.unmapped",148813,"S",3365,92,3457,8.22e-05,"control","fem","control","Bacteria","superkingdom"
"25554","Sulfuritalea hydrogenivorans","17.unmapped",748811,"S",1222,1712,2934,6.17e-05,"control","male","malt","Nitrosomonadales","order"
"25555","Sulfuritalea hydrogenivorans","17.unmapped",748811,"S",1222,1712,2934,6.17e-05,"control","male","malt","Bacteria","superkingdom"
"25556","Sulfuritalea hydrogenivorans","17.unmapped",748811,"S",1222,1712,2934,6.17e-05,"control","male","malt","cellular organisms","no rank"
"25557","Sulfuritalea hydrogenivorans","17.unmapped",748811,"S",1222,1712,2934,6.17e-05,"control","male","malt","Betaproteobacteria","class"
"25558","Sulfuritalea hydrogenivorans","17.unmapped",748811,"S",1222,1712,2934,6.17e-05,"control","male","malt","Proteobacteria","phylum"
"25559","Sulfuritalea hydrogenivorans","17.unmapped",748811,"S",1222,1712,2934,6.17e-05,"control","male","malt","Sulfuritalea","genus"
"25560","Sulfuritalea hydrogenivorans","17.unmapped",748811,"S",1222,1712,2934,6.17e-05,"control","male","malt","Sulfuritalea hydrogenivorans","species"
"25561","Sulfuritalea hydrogenivorans","17.unmapped",748811,"S",1222,1712,2934,6.17e-05,"control","male","malt","Sterolibacteriaceae","family"
"25562","Sulfuritalea hydrogenivorans","29.unmapped",748811,"S",1321,1767,3088,6.17e-05,"malt","fem","malt","Nitrosomonadales","order"
"25563","Sulfuritalea hydrogenivorans","29.unmapped",748811,"S",1321,1767,3088,6.17e-05,"malt","fem","malt","Bacteria","superkingdom"
"25564","Sulfuritalea hydrogenivorans","29.unmapped",748811,"S",1321,1767,3088,6.17e-05,"malt","fem","malt","cellular organisms","no rank"
"25565","Sulfuritalea hydrogenivorans","29.unmapped",748811,"S",1321,1767,3088,6.17e-05,"malt","fem","malt","Betaproteobacteria","class"
"25566","Sulfuritalea hydrogenivorans","29.unmapped",748811,"S",1321,1767,3088,6.17e-05,"malt","fem","malt","Proteobacteria","phylum"
"25567","Sulfuritalea hydrogenivorans","29.unmapped",748811,"S",1321,1767,3088,6.17e-05,"malt","fem","malt","Sulfuritalea","genus"
"25568","Sulfuritalea hydrogenivorans","29.unmapped",748811,"S",1321,1767,3088,6.17e-05,"malt","fem","malt","Sulfuritalea hydrogenivorans","species"
"25569","Sulfuritalea hydrogenivorans","29.unmapped",748811,"S",1321,1767,3088,6.17e-05,"malt","fem","malt","Sterolibacteriaceae","family"
"25570","Sulfuritalea hydrogenivorans","22.unmapped",748811,"S",1516,1898,3414,4.37e-05,"malt","male","control","Nitrosomonadales","order"
"25571","Sulfuritalea hydrogenivorans","22.unmapped",748811,"S",1516,1898,3414,4.37e-05,"malt","male","control","Bacteria","superkingdom"
"25572","Sulfuritalea hydrogenivorans","22.unmapped",748811,"S",1516,1898,3414,4.37e-05,"malt","male","control","cellular organisms","no rank"
"25573","Sulfuritalea hydrogenivorans","22.unmapped",748811,"S",1516,1898,3414,4.37e-05,"malt","male","control","Betaproteobacteria","class"
"25574","Sulfuritalea hydrogenivorans","22.unmapped",748811,"S",1516,1898,3414,4.37e-05,"malt","male","control","Proteobacteria","phylum"
"25575","Sulfuritalea hydrogenivorans","22.unmapped",748811,"S",1516,1898,3414,4.37e-05,"malt","male","control","Sulfuritalea","genus"
"25576","Sulfuritalea hydrogenivorans","22.unmapped",748811,"S",1516,1898,3414,4.37e-05,"malt","male","control","Sulfuritalea hydrogenivorans","species"
"25577","Sulfuritalea hydrogenivorans","22.unmapped",748811,"S",1516,1898,3414,4.37e-05,"malt","male","control","Sterolibacteriaceae","family"
"25578","Sulfuritalea hydrogenivorans","19.unmapped",748811,"S",1344,1214,2558,5.31e-05,"control","male","malt","Nitrosomonadales","order"
"25579","Sulfuritalea hydrogenivorans","19.unmapped",748811,"S",1344,1214,2558,5.31e-05,"control","male","malt","Bacteria","superkingdom"
"25580","Sulfuritalea hydrogenivorans","19.unmapped",748811,"S",1344,1214,2558,5.31e-05,"control","male","malt","cellular organisms","no rank"
"25581","Sulfuritalea hydrogenivorans","19.unmapped",748811,"S",1344,1214,2558,5.31e-05,"control","male","malt","Betaproteobacteria","class"
"25582","Sulfuritalea hydrogenivorans","19.unmapped",748811,"S",1344,1214,2558,5.31e-05,"control","male","malt","Proteobacteria","phylum"
"25583","Sulfuritalea hydrogenivorans","19.unmapped",748811,"S",1344,1214,2558,5.31e-05,"control","male","malt","Sulfuritalea","genus"
"25584","Sulfuritalea hydrogenivorans","19.unmapped",748811,"S",1344,1214,2558,5.31e-05,"control","male","malt","Sulfuritalea hydrogenivorans","species"
"25585","Sulfuritalea hydrogenivorans","19.unmapped",748811,"S",1344,1214,2558,5.31e-05,"control","male","malt","Sterolibacteriaceae","family"
"25586","Sulfuritalea hydrogenivorans","27.unmapped",748811,"S",738,679,1417,7.62e-05,"malt","fem","malt","Nitrosomonadales","order"
"25587","Sulfuritalea hydrogenivorans","27.unmapped",748811,"S",738,679,1417,7.62e-05,"malt","fem","malt","Bacteria","superkingdom"
"25588","Sulfuritalea hydrogenivorans","27.unmapped",748811,"S",738,679,1417,7.62e-05,"malt","fem","malt","cellular organisms","no rank"
"25589","Sulfuritalea hydrogenivorans","27.unmapped",748811,"S",738,679,1417,7.62e-05,"malt","fem","malt","Betaproteobacteria","class"
"25590","Sulfuritalea hydrogenivorans","27.unmapped",748811,"S",738,679,1417,7.62e-05,"malt","fem","malt","Proteobacteria","phylum"
"25591","Sulfuritalea hydrogenivorans","27.unmapped",748811,"S",738,679,1417,7.62e-05,"malt","fem","malt","Sulfuritalea","genus"
"25592","Sulfuritalea hydrogenivorans","27.unmapped",748811,"S",738,679,1417,7.62e-05,"malt","fem","malt","Sulfuritalea hydrogenivorans","species"
"25593","Sulfuritalea hydrogenivorans","27.unmapped",748811,"S",738,679,1417,7.62e-05,"malt","fem","malt","Sterolibacteriaceae","family"
"25594","Sulfuritalea hydrogenivorans","18.unmapped",748811,"S",2515,2532,5047,9.25e-05,"control","male","control","Nitrosomonadales","order"
"25595","Sulfuritalea hydrogenivorans","18.unmapped",748811,"S",2515,2532,5047,9.25e-05,"control","male","control","Bacteria","superkingdom"
"25596","Sulfuritalea hydrogenivorans","18.unmapped",748811,"S",2515,2532,5047,9.25e-05,"control","male","control","cellular organisms","no rank"
"25597","Sulfuritalea hydrogenivorans","18.unmapped",748811,"S",2515,2532,5047,9.25e-05,"control","male","control","Betaproteobacteria","class"
"25598","Sulfuritalea hydrogenivorans","18.unmapped",748811,"S",2515,2532,5047,9.25e-05,"control","male","control","Proteobacteria","phylum"
"25599","Sulfuritalea hydrogenivorans","18.unmapped",748811,"S",2515,2532,5047,9.25e-05,"control","male","control","Sulfuritalea","genus"
"25600","Sulfuritalea hydrogenivorans","18.unmapped",748811,"S",2515,2532,5047,9.25e-05,"control","male","control","Sulfuritalea hydrogenivorans","species"
"25601","Sulfuritalea hydrogenivorans","18.unmapped",748811,"S",2515,2532,5047,9.25e-05,"control","male","control","Sterolibacteriaceae","family"
"25602","Sulfuritalea hydrogenivorans","28.unmapped",748811,"S",3063,3372,6435,7.62e-05,"malt","fem","control","Nitrosomonadales","order"
"25603","Sulfuritalea hydrogenivorans","28.unmapped",748811,"S",3063,3372,6435,7.62e-05,"malt","fem","control","Bacteria","superkingdom"
"25604","Sulfuritalea hydrogenivorans","28.unmapped",748811,"S",3063,3372,6435,7.62e-05,"malt","fem","control","cellular organisms","no rank"
"25605","Sulfuritalea hydrogenivorans","28.unmapped",748811,"S",3063,3372,6435,7.62e-05,"malt","fem","control","Betaproteobacteria","class"
"25606","Sulfuritalea hydrogenivorans","28.unmapped",748811,"S",3063,3372,6435,7.62e-05,"malt","fem","control","Proteobacteria","phylum"
"25607","Sulfuritalea hydrogenivorans","28.unmapped",748811,"S",3063,3372,6435,7.62e-05,"malt","fem","control","Sulfuritalea","genus"
"25608","Sulfuritalea hydrogenivorans","28.unmapped",748811,"S",3063,3372,6435,7.62e-05,"malt","fem","control","Sulfuritalea hydrogenivorans","species"
"25609","Sulfuritalea hydrogenivorans","28.unmapped",748811,"S",3063,3372,6435,7.62e-05,"malt","fem","control","Sterolibacteriaceae","family"
"25610","Sulfuritalea hydrogenivorans","24.unmapped",748811,"S",1474,1751,3225,6.34e-05,"control","fem","control","Nitrosomonadales","order"
"25611","Sulfuritalea hydrogenivorans","24.unmapped",748811,"S",1474,1751,3225,6.34e-05,"control","fem","control","Bacteria","superkingdom"
"25612","Sulfuritalea hydrogenivorans","24.unmapped",748811,"S",1474,1751,3225,6.34e-05,"control","fem","control","cellular organisms","no rank"
"25613","Sulfuritalea hydrogenivorans","24.unmapped",748811,"S",1474,1751,3225,6.34e-05,"control","fem","control","Betaproteobacteria","class"
"25614","Sulfuritalea hydrogenivorans","24.unmapped",748811,"S",1474,1751,3225,6.34e-05,"control","fem","control","Proteobacteria","phylum"
"25615","Sulfuritalea hydrogenivorans","24.unmapped",748811,"S",1474,1751,3225,6.34e-05,"control","fem","control","Sulfuritalea","genus"
"25616","Sulfuritalea hydrogenivorans","24.unmapped",748811,"S",1474,1751,3225,6.34e-05,"control","fem","control","Sulfuritalea hydrogenivorans","species"
"25617","Sulfuritalea hydrogenivorans","24.unmapped",748811,"S",1474,1751,3225,6.34e-05,"control","fem","control","Sterolibacteriaceae","family"
"25618","Synechococcus sp. JA-2-3B'a(2-13)","27.unmapped",321332,"S",915,1358,2273,0.000121603,"malt","fem","malt",NA,NA
"25619","Synechococcus sp. JA-2-3B'a(2-13)","22.unmapped",321332,"S",3386,3354,6740,8.56e-05,"malt","male","control",NA,NA
"25620","Synechococcus sp. JA-2-3B'a(2-13)","17.unmapped",321332,"S",1979,2232,4211,8.82e-05,"control","male","malt",NA,NA
"25621","Synechococcus sp. JA-2-3B'a(2-13)","18.unmapped",321332,"S",2730,3153,5883,0.000107901,"control","male","control",NA,NA
"25622","Synechococcus sp. JA-2-3B'a(2-13)","26.unmapped",321332,"S",2366,5560,7926,0.000187543,"control","fem","control",NA,NA
"25623","Synechococcus sp. JA-2-3B'a(2-13)","28.unmapped",321332,"S",5683,3176,8859,0.000104476,"malt","fem","control",NA,NA
"25624","Synechococcus sp. JA-2-3B'a(2-13)","21.unmapped",321332,"S",874,2063,2937,0.000212377,"malt","male","malt",NA,NA
"25625","Synechococcus sp. JA-2-3B'a(2-13)","20.unmapped",321332,"S",1605,1171,2776,6.08e-05,"control","male","control",NA,NA
"25626","Synechococcus sp. JA-2-3B'a(2-13)","24.unmapped",321332,"S",2452,6352,8804,0.000173841,"control","fem","control",NA,NA
"25627","Synechococcus sp. JA-2-3B'a(2-13)","29.unmapped",321332,"S",4610,2873,7483,0.000149007,"malt","fem","malt",NA,NA
"25628","Synechococcus sp. JA-2-3B'a(2-13)","25.unmapped",321332,"S",1208,4994,6202,0.000153289,"control","fem","malt",NA,NA
"25629","Synechococcus sp. JA-2-3B'a(2-13)","19.unmapped",321332,"S",4316,3769,8085,0.000167847,"control","male","malt",NA,NA
"25630","Synechococcus sp. KORDI-49","26.unmapped",585423,"S",465,1733,2198,5.22e-05,"control","fem","control","Terrabacteria group","clade"
"25631","Synechococcus sp. KORDI-49","26.unmapped",585423,"S",465,1733,2198,5.22e-05,"control","fem","control","Synechococcales","order"
"25632","Synechococcus sp. KORDI-49","26.unmapped",585423,"S",465,1733,2198,5.22e-05,"control","fem","control","Cyanobacteria/Melainabacteria group","clade"
"25633","Synechococcus sp. KORDI-49","26.unmapped",585423,"S",465,1733,2198,5.22e-05,"control","fem","control","unclassified Synechococcus","no rank"
"25634","Synechococcus sp. KORDI-49","26.unmapped",585423,"S",465,1733,2198,5.22e-05,"control","fem","control","cellular organisms","no rank"
"25635","Synechococcus sp. KORDI-49","26.unmapped",585423,"S",465,1733,2198,5.22e-05,"control","fem","control","Bacteria","superkingdom"
"25636","Synechococcus sp. KORDI-49","26.unmapped",585423,"S",465,1733,2198,5.22e-05,"control","fem","control","Synechococcus sp. KORDI-49","species"
"25637","Synechococcus sp. KORDI-49","26.unmapped",585423,"S",465,1733,2198,5.22e-05,"control","fem","control","Synechococcus","genus"
"25638","Synechococcus sp. KORDI-49","26.unmapped",585423,"S",465,1733,2198,5.22e-05,"control","fem","control","Cyanobacteria","phylum"
"25639","Synechococcus sp. KORDI-49","26.unmapped",585423,"S",465,1733,2198,5.22e-05,"control","fem","control","Synechococcaceae","family"
"25640","Synechococcus sp. PCC 6312","24.unmapped",195253,"S",4967,5073,10040,0.000198676,"control","fem","control","Cyanobacteria","phylum"
"25641","Synechococcus sp. PCC 6312","24.unmapped",195253,"S",4967,5073,10040,0.000198676,"control","fem","control","Synechococcales","order"
"25642","Synechococcus sp. PCC 6312","24.unmapped",195253,"S",4967,5073,10040,0.000198676,"control","fem","control","Synechococcus","genus"
"25643","Synechococcus sp. PCC 6312","24.unmapped",195253,"S",4967,5073,10040,0.000198676,"control","fem","control","Terrabacteria group","clade"
"25644","Synechococcus sp. PCC 6312","24.unmapped",195253,"S",4967,5073,10040,0.000198676,"control","fem","control","Synechococcaceae","family"
"25645","Synechococcus sp. PCC 6312","24.unmapped",195253,"S",4967,5073,10040,0.000198676,"control","fem","control","Bacteria","superkingdom"
"25646","Synechococcus sp. PCC 6312","24.unmapped",195253,"S",4967,5073,10040,0.000198676,"control","fem","control","Synechococcus sp. PCC 6312","species"
"25647","Synechococcus sp. PCC 6312","24.unmapped",195253,"S",4967,5073,10040,0.000198676,"control","fem","control","cellular organisms","no rank"
"25648","Synechococcus sp. PCC 6312","24.unmapped",195253,"S",4967,5073,10040,0.000198676,"control","fem","control","Cyanobacteria/Melainabacteria group","clade"
